transaction_id,product_id,customer_id,transaction_date,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
16257,3,1423,2017-11-23,0,Trek Bicycles,Standard,medium,large,2091,388,2002-09-02
16258,14,2055,2017-12-30,1,Solex,Standard,high,large,1842,1105,1995-10-26
16260,98,2700,2017-10-20,0,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
16265,59,2730,2017-12-26,0,Solex,Standard,medium,large,1061,733,1993-07-22
16266,3,1475,2017-11-14,1,Trek Bicycles,Standard,medium,large,2091,388,2006-05-24
16274,5,577,2017-10-04,1,Trek Bicycles,Mountain,low,medium,574,459,2007-08-06
16277,0,1817,2017-11-29,1,WeareA2B,Standard,medium,medium,60,45,1993-07-17
16282,3,2934,2017-10-16,1,Trek Bicycles,Standard,medium,large,2091,388,2003-09-11
16293,7,2050,2017-10-31,1,Trek Bicycles,Road,low,medium,980,234,2004-09-30
16296,41,250,2017-10-17,0,Solex,Road,medium,medium,416,312,1997-05-12
16299,3,1589,2017-12-19,0,Trek Bicycles,Standard,medium,large,2091,388,2000-05-24
16300,91,3139,2017-12-19,0,WeareA2B,Standard,low,medium,642,513,2014-10-12
16304,96,175,2017-10-27,0,WeareA2B,Road,low,small,1172,1043,2002-10-12
16312,80,2299,2017-10-22,1,Trek Bicycles,Standard,medium,large,1469,596,2010-08-22
16313,9,1684,2017-11-28,1,OHM Cycles,Road,medium,medium,742,667,1991-11-09
16316,87,2661,2017-11-19,0,OHM Cycles,Standard,medium,medium,1636,44,1995-10-26
16317,62,519,2017-11-05,0,Solex,Standard,medium,medium,478,298,1992-10-04
16319,42,1736,2017-10-30,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
16322,46,2640,2017-10-03,1,Solex,Standard,low,medium,1289,74,2007-12-13
16325,63,2004,2017-11-14,0,Solex,Standard,medium,medium,1483,99,2015-04-13
16333,63,1062,2017-12-28,1,Solex,Standard,medium,medium,1483,99,1998-12-19
16336,56,1428,2017-12-08,0,Norco Bicycles,Mountain,low,small,688,612,1993-10-04
16339,81,3170,2017-11-15,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
16340,0,3462,2017-11-16,1,Norco Bicycles,Standard,low,medium,363,290,2005-05-12
16345,96,940,2017-11-08,0,WeareA2B,Road,low,small,1172,1043,2002-10-12
16351,14,953,2017-12-16,0,Trek Bicycles,Standard,medium,small,1386,1234,2003-08-07
16352,97,305,2017-11-27,1,Solex,Standard,medium,large,202,151,2016-03-31
16354,7,2152,2017-12-29,1,Trek Bicycles,Road,low,medium,980,234,2003-08-07
16356,92,463,2017-10-24,1,WeareA2B,Standard,medium,small,1415,1259,2000-11-05
16358,10,703,2017-12-29,1,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
16361,73,3077,2017-12-01,0,Solex,Standard,medium,medium,1945,333,2006-10-03
16362,0,1470,2017-12-29,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
16364,93,2910,2017-10-04,0,WeareA2B,Standard,medium,medium,1065,230,2013-06-11
16366,74,1467,2017-12-17,0,WeareA2B,Standard,medium,medium,1228,400,2006-05-24
16367,34,1759,2017-11-01,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
16373,65,1229,2017-12-03,0,WeareA2B,Standard,medium,medium,1807,778,2002-09-02
16393,63,721,2017-12-24,0,Solex,Standard,medium,medium,1483,99,1992-10-04
16397,44,2762,2017-12-08,1,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
16400,26,3332,2017-12-25,0,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
16403,78,132,2017-12-05,1,Giant Bicycles,Standard,medium,large,1765,709,1997-01-27
16406,74,950,2017-11-22,0,WeareA2B,Standard,medium,medium,1762,950,1997-02-11
16407,33,357,2017-10-11,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
16409,37,2816,2017-11-30,0,OHM Cycles,Standard,low,medium,1793,248,2006-02-04
16412,98,553,2017-12-11,1,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
16413,26,1411,2017-11-25,0,WeareA2B,Standard,medium,medium,1992,762,2016-11-24
16414,92,3086,2017-11-04,1,WeareA2B,Touring,medium,large,1890,260,1991-01-23
16420,58,2385,2017-11-22,1,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
16421,34,1072,2017-11-14,0,WeareA2B,Standard,medium,medium,1231,161,1994-09-11
16423,9,1,2017-12-09,1,OHM Cycles,Road,medium,medium,742,667,2003-08-07
16424,29,746,2017-11-17,0,Norco Bicycles,Road,medium,medium,543,407,1991-11-12
16427,0,2284,2017-10-14,0,Solex,Standard,medium,medium,71,53,2012-12-04
16434,3,206,2017-10-14,1,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
16440,34,2909,2017-10-08,1,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
16442,70,3474,2017-10-20,1,Trek Bicycles,Standard,high,medium,495,297,1999-07-28
16443,26,148,2017-10-26,0,WeareA2B,Standard,medium,medium,1992,762,2006-11-12
16449,33,1683,2017-10-09,1,Giant Bicycles,Standard,medium,small,1311,1167,1995-12-21
16453,27,728,2017-10-15,0,Trek Bicycles,Standard,medium,medium,499,388,1999-06-25
16454,13,1156,2017-11-20,1,Solex,Standard,medium,medium,1163,589,1996-11-11
16461,83,3108,2017-10-30,1,Solex,Touring,medium,large,2083,675,2013-09-18
16466,59,463,2017-11-01,0,Solex,Standard,medium,large,1061,733,2015-05-23
16468,11,2669,2017-11-12,1,Giant Bicycles,Standard,high,medium,1274,764,2007-08-06
16472,93,1190,2017-12-24,0,WeareA2B,Standard,medium,medium,1065,230,2003-09-12
16476,70,1303,2017-12-20,0,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
16478,3,2518,2017-10-21,1,Trek Bicycles,Standard,medium,large,2091,388,1998-12-19
16483,13,1633,2017-12-13,1,Solex,Standard,medium,medium,1577,826,1999-12-06
16487,92,2436,2017-12-14,0,WeareA2B,Standard,medium,small,1415,1259,2003-01-07
16488,46,1788,2017-11-01,0,OHM Cycles,Standard,low,medium,1793,248,1999-12-06
16489,6,1336,2017-10-13,0,OHM Cycles,Standard,high,medium,227,136,2004-09-30
16494,41,1891,2017-10-08,1,Solex,Road,medium,medium,416,312,2016-11-24
16500,84,1769,2017-10-03,0,Trek Bicycles,Road,medium,medium,290,215,2005-05-12
16501,42,628,2017-11-06,1,OHM Cycles,Road,medium,small,1810,1610,2008-03-21
16516,41,3200,2017-10-08,1,Solex,Road,medium,medium,416,312,1997-05-12
16523,63,3405,2017-11-08,0,Solex,Standard,medium,medium,1483,99,1996-11-11
16524,63,2899,2017-11-27,1,WeareA2B,Standard,medium,medium,1992,762,1993-05-28
16525,38,1144,2017-11-01,1,Trek Bicycles,Standard,medium,large,2091,388,2011-08-31
16530,82,2650,2017-12-05,0,Norco Bicycles,Standard,high,medium,1148,689,1997-08-27
16531,83,2263,2017-11-25,1,Solex,Touring,medium,large,2083,675,2004-08-09
16534,29,1194,2017-10-23,0,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
16542,0,1830,2017-12-17,0,WeareA2B,Standard,medium,medium,60,45,1993-07-17
16551,53,144,2017-12-24,0,OHM Cycles,Standard,medium,medium,795,101,1997-02-11
16552,10,1140,2017-11-28,1,WeareA2B,Touring,medium,medium,1466,363,2016-07-11
16553,39,1068,2017-10-01,1,Giant Bicycles,Standard,medium,large,1812,582,2011-05-11
16565,44,1649,2017-10-20,0,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
16568,40,1886,2017-12-06,1,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
16571,65,41,2017-12-01,1,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
16572,35,1551,2017-12-08,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
16574,3,3096,2017-12-15,1,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
16578,80,3165,2017-10-04,1,OHM Cycles,Touring,low,medium,1073,933,1998-12-18
16582,0,2952,2017-11-18,1,Solex,Standard,medium,medium,100,75,2016-03-31
16583,12,1106,2017-12-06,1,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
16585,90,563,2017-11-27,1,Norco Bicycles,Standard,low,medium,363,290,2003-09-12
16588,0,1611,2017-11-15,1,Norco Bicycles,Road,medium,medium,544,376,2016-12-08
16592,7,1850,2017-11-16,1,Giant Bicycles,Standard,medium,small,1311,1167,1992-10-13
16594,81,1421,2017-11-03,1,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
16597,59,1932,2017-10-02,1,Solex,Standard,medium,large,1061,733,2010-11-07
16600,56,766,2017-12-14,1,OHM Cycles,Standard,medium,medium,183,137,1993-07-22
16603,0,1701,2017-10-22,1,Trek Bicycles,Road,medium,medium,290,215,2004-12-20
16604,97,41,2017-11-29,1,Solex,Standard,medium,large,202,151,2016-03-31
16605,60,252,2017-10-21,1,Giant Bicycles,Standard,high,small,1977,1759,2010-08-22
16609,46,454,2017-11-09,1,Solex,Standard,low,medium,1289,74,2007-12-13
16612,2,2274,2017-11-05,1,Solex,Standard,medium,medium,71,53,2012-12-04
16615,66,109,2017-12-22,1,Giant Bicycles,Road,low,small,590,525,1992-10-04
16624,47,3479,2017-10-26,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
16630,38,2105,2017-12-07,0,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
16631,66,2681,2017-11-10,0,Giant Bicycles,Road,low,small,590,525,2002-09-02
16634,0,3448,2017-10-06,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
16635,67,1124,2017-11-16,0,Norco Bicycles,Road,medium,medium,544,376,2006-05-24
16636,21,1549,2017-10-16,0,Solex,Standard,medium,large,1071,380,1993-07-17
16640,88,1221,2017-12-21,0,Norco Bicycles,Standard,high,small,1661,1479,1993-10-04
16642,4,455,2017-10-04,1,Giant Bicycles,Standard,high,medium,1129,677,2003-02-09
16651,64,1450,2017-10-16,0,Trek Bicycles,Standard,medium,large,1469,596,2012-05-20
16664,36,1131,2017-10-21,0,Solex,Standard,low,medium,945,507,1995-12-21
16672,52,2143,2017-10-11,0,Solex,Road,medium,large,1777,820,2016-02-06
16673,18,2638,2017-10-02,1,Solex,Standard,medium,medium,575,431,2010-05-07
16674,52,577,2017-12-28,1,OHM Cycles,Road,medium,medium,1280,829,2011-08-26
16684,94,1315,2017-12-25,0,Giant Bicycles,Standard,medium,large,1635,993,1994-08-12
16708,73,733,2017-11-14,0,Solex,Standard,medium,medium,1945,333,2002-09-02
16730,3,1102,2017-10-31,0,Trek Bicycles,Standard,medium,large,2091,388,2010-06-09
16737,87,3178,2017-12-01,0,Giant Bicycles,Standard,high,medium,1179,707,2013-06-11
16738,24,3196,2017-10-29,1,Solex,Road,medium,large,1777,820,2011-05-09
16740,81,2375,2017-11-17,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
16748,1,3301,2017-11-18,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
16756,21,297,2017-12-22,1,WeareA2B,Touring,medium,medium,1466,363,2014-03-05
16757,59,1481,2017-10-05,1,Solex,Standard,medium,large,1061,733,1993-07-22
16759,27,256,2017-12-30,0,Trek Bicycles,Standard,low,medium,1057,154,2010-06-09
16762,36,2492,2017-11-27,1,Solex,Standard,low,medium,1289,74,2007-12-13
16765,47,3304,2017-10-13,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
16766,0,1220,2017-10-25,0,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
16768,0,1756,2017-10-29,0,Solex,Standard,medium,large,202,151,2016-03-31
16771,34,602,2017-10-14,0,WeareA2B,Standard,medium,medium,1231,161,2010-05-07
16781,66,858,2017-10-15,0,Solex,Standard,medium,medium,1163,589,2016-07-11
16782,66,2072,2017-12-03,0,Giant Bicycles,Road,low,small,590,525,1995-10-26
16792,76,85,2017-10-12,0,WeareA2B,Standard,low,medium,642,513,2014-10-12
16794,47,1837,2017-11-25,1,Trek Bicycles,Road,low,small,1720,1531,2009-04-14
16797,81,1688,2017-10-20,0,Norco Bicycles,Standard,medium,small,586,521,1991-07-12
16800,57,2565,2017-12-01,1,WeareA2B,Touring,medium,large,1890,260,1993-06-25
16802,32,416,2017-10-03,1,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
16804,24,1186,2017-11-27,1,Solex,Road,medium,large,1777,820,2002-03-24
16805,55,2662,2017-10-23,1,Trek Bicycles,Road,medium,large,1894,598,1998-12-19
16806,29,2102,2017-12-13,1,Norco Bicycles,Road,medium,medium,543,407,2016-11-24
16809,65,1693,2017-10-16,1,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
16813,64,611,2017-12-27,1,Trek Bicycles,Standard,medium,large,1469,596,2012-05-20
16815,79,2516,2017-10-08,1,Norco Bicycles,Standard,medium,medium,1555,818,2003-09-11
16819,99,2783,2017-10-18,0,OHM Cycles,Standard,medium,medium,1227,770,1994-08-12
16828,61,2796,2017-12-22,1,OHM Cycles,Standard,low,medium,71,56,2015-06-19
16832,18,2279,2017-10-10,1,Solex,Standard,medium,medium,575,431,2013-03-14
16837,64,2820,2017-11-02,1,Trek Bicycles,Standard,medium,large,1469,596,2012-05-20
16838,42,2317,2017-11-07,0,OHM Cycles,Road,medium,small,1810,1610,2011-05-11
16839,18,1967,2017-12-08,0,Solex,Standard,medium,medium,575,431,2016-02-06
16842,50,2709,2017-10-24,0,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
16849,3,2665,2017-11-30,0,Trek Bicycles,Standard,medium,large,2091,388,2012-05-20
16850,65,1997,2017-10-30,0,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
16862,58,2405,2017-11-15,0,OHM Cycles,Standard,medium,medium,912,141,2015-10-20
16864,87,773,2017-10-14,0,Giant Bicycles,Standard,high,medium,1179,707,2005-05-12
16865,3,1492,2017-12-17,0,Trek Bicycles,Standard,medium,large,2091,388,2012-04-12
16866,19,963,2017-10-31,1,Trek Bicycles,Mountain,low,medium,574,459,2004-09-30
16874,3,662,2017-10-05,0,Trek Bicycles,Standard,medium,large,2091,388,2012-09-17
16879,83,581,2017-11-07,1,Solex,Touring,medium,large,2083,675,1998-12-18
16882,25,2099,2017-10-10,1,OHM Cycles,Standard,high,medium,2005,1203,2001-11-27
16887,64,2658,2017-10-25,1,Trek Bicycles,Standard,medium,large,1469,596,1995-10-26
16891,39,2831,2017-12-16,1,Giant Bicycles,Standard,medium,large,1812,582,2011-05-11
16894,50,1801,2017-10-26,1,WeareA2B,Standard,medium,small,175,131,2003-02-18
16896,27,81,2017-10-19,1,Trek Bicycles,Standard,low,medium,1057,154,1994-07-14
16909,7,3117,2017-12-05,1,Trek Bicycles,Road,low,medium,980,234,2007-08-06
16911,68,204,2017-11-04,0,OHM Cycles,Standard,medium,medium,1636,44,2010-08-22
16923,12,2548,2017-12-06,0,WeareA2B,Standard,medium,medium,1231,161,2004-08-19
16928,50,1696,2017-12-02,1,Giant Bicycles,Standard,medium,medium,642,211,2002-03-24
16939,40,1167,2017-12-20,0,OHM Cycles,Standard,high,medium,1458,874,2006-02-04
16941,3,2761,2017-11-17,0,Trek Bicycles,Standard,medium,large,2091,388,1999-07-22
16944,63,1814,2017-11-09,0,Solex,Standard,medium,medium,1483,99,1998-12-19
16950,51,1952,2017-10-15,0,OHM Cycles,Standard,high,medium,2005,1203,1991-01-23
16959,57,1328,2017-12-21,0,WeareA2B,Touring,medium,large,1890,260,2015-06-19
16962,56,2707,2017-11-17,0,Norco Bicycles,Mountain,low,small,688,612,1993-05-28
16965,38,1006,2017-10-18,1,Solex,Standard,medium,medium,1577,826,1999-12-06
16966,49,1314,2017-12-03,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
16967,75,1477,2017-12-11,0,Giant Bicycles,Touring,medium,large,1873,863,2014-10-12
16969,6,1442,2017-11-07,0,OHM Cycles,Standard,high,medium,227,136,2003-02-09
16972,17,1546,2017-10-22,1,Solex,Standard,high,medium,1024,614,1996-11-11
16975,50,2806,2017-10-20,0,WeareA2B,Standard,medium,small,175,131,1991-01-23
16979,27,3330,2017-12-08,1,Trek Bicycles,Standard,medium,medium,499,388,2016-11-24
16984,34,1740,2017-10-05,1,Norco Bicycles,Road,high,large,774,464,1995-12-21
16995,12,1342,2017-10-17,0,WeareA2B,Standard,medium,medium,1231,161,2005-12-09
17008,5,2293,2017-10-01,1,Trek Bicycles,Mountain,low,medium,574,459,2011-08-31
17015,75,3057,2017-10-26,1,Giant Bicycles,Touring,medium,large,1873,863,2006-05-24
17025,16,318,2017-12-21,0,Norco Bicycles,Standard,high,small,1661,1479,2010-05-07
17029,51,3431,2017-12-02,1,OHM Cycles,Standard,high,medium,2005,1203,2012-04-12
17036,17,1947,2017-11-25,0,Solex,Standard,high,medium,1024,614,2009-03-10
17039,99,1696,2017-10-30,1,Trek Bicycles,Road,low,small,1720,1531,2006-10-03
17040,90,1587,2017-10-14,1,Norco Bicycles,Standard,low,medium,363,290,2002-10-12
17042,4,1485,2017-12-26,1,Giant Bicycles,Standard,high,medium,1129,677,1991-11-09
17050,2,1914,2017-11-24,1,Solex,Standard,medium,medium,71,53,2012-12-04
17054,0,2283,2017-11-30,0,Trek Bicycles,Road,medium,medium,533,400,2012-06-06
17059,96,1166,2017-12-16,0,WeareA2B,Road,low,small,1172,1043,2002-10-12
17062,47,1740,2017-10-22,1,Trek Bicycles,Road,low,small,1720,1531,2012-04-12
17073,9,3176,2017-12-06,0,OHM Cycles,Road,medium,medium,742,667,1991-11-09
17075,0,2476,2017-11-16,0,Norco Bicycles,Standard,medium,medium,360,270,2016-12-08
17084,69,2476,2017-12-09,1,Norco Bicycles,Road,medium,large,1240,795,2011-01-12
17086,59,2206,2017-11-02,1,Solex,Standard,medium,large,1061,733,1993-07-22
17093,45,1125,2017-11-10,0,Solex,Standard,medium,medium,441,84,1993-04-14
17100,67,483,2017-11-05,0,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
17101,65,1890,2017-10-09,1,WeareA2B,Standard,medium,medium,1807,778,2015-05-23
17103,8,3204,2017-10-22,1,Solex,Road,medium,small,1703,1516,2003-09-12
17104,89,2112,2017-11-08,1,WeareA2B,Touring,medium,large,1362,57,1999-07-28
17118,54,2223,2017-10-31,1,WeareA2B,Standard,medium,medium,1292,13,2009-04-14
17121,92,313,2017-11-05,1,WeareA2B,Standard,medium,small,1415,1259,1991-05-08
17130,0,1543,2017-10-17,0,OHM Cycles,Standard,low,medium,71,56,2015-06-19
17131,95,2658,2017-11-24,0,Giant Bicycles,Standard,medium,large,569,528,1991-05-08
17135,49,17,2017-12-30,0,Trek Bicycles,Road,medium,medium,533,400,1997-10-06
17141,4,2020,2017-11-17,1,Giant Bicycles,Standard,high,medium,1129,677,2005-08-11
17148,66,2972,2017-11-04,0,Solex,Standard,medium,medium,1163,589,2016-07-11
17152,1,3353,2017-11-30,0,Giant Bicycles,Standard,medium,medium,1403,954,2016-11-16
17155,54,760,2017-10-29,0,WeareA2B,Standard,medium,medium,1292,13,1997-10-06
17159,73,3215,2017-10-25,1,Solex,Standard,medium,medium,1945,333,2014-07-30
17170,70,3453,2017-10-19,0,Trek Bicycles,Standard,high,medium,495,297,2015-04-13
17172,67,313,2017-12-13,0,Norco Bicycles,Road,medium,medium,544,376,1992-10-04
17173,23,1659,2017-10-05,1,Norco Bicycles,Standard,medium,medium,1198,381,1993-04-22
17175,94,2633,2017-12-15,1,Giant Bicycles,Standard,medium,large,1635,993,2004-01-18
17176,0,2286,2017-11-11,1,Giant Bicycles,Standard,medium,medium,230,173,2006-11-12
17182,26,3169,2017-12-30,1,WeareA2B,Standard,medium,medium,1992,762,2016-11-24
17186,85,2010,2017-10-04,1,WeareA2B,Standard,medium,medium,1228,400,2004-07-27
17191,6,101,2017-12-22,0,Solex,Standard,high,medium,748,448,1991-11-12
17193,97,2423,2017-11-01,0,Solex,Standard,medium,large,202,151,2004-01-18
17194,24,2924,2017-10-20,1,Solex,Road,medium,large,1777,820,2016-11-24
17212,49,2298,2017-11-15,1,Trek Bicycles,Road,medium,medium,533,400,1991-01-23
17216,98,465,2017-11-07,1,Trek Bicycles,Standard,high,medium,358,215,2004-01-18
17218,23,2207,2017-10-17,1,Norco Bicycles,Mountain,low,small,688,612,2011-05-09
17220,12,491,2017-10-23,1,WeareA2B,Standard,medium,medium,1231,161,2016-07-11
17226,0,451,2017-10-25,0,Solex,Standard,medium,large,202,151,2016-03-31
17228,30,1191,2017-10-01,1,Solex,Standard,high,medium,748,448,2011-03-18
17235,67,2181,2017-10-07,1,Norco Bicycles,Road,medium,medium,544,376,2005-10-24
17249,0,197,2017-10-06,1,OHM Cycles,Standard,low,medium,71,56,2015-06-19
17250,68,2808,2017-12-24,0,OHM Cycles,Standard,medium,medium,1636,44,2000-05-24
17254,84,1805,2017-10-01,1,Trek Bicycles,Road,medium,medium,290,215,2004-12-20
17267,27,826,2017-12-26,0,Trek Bicycles,Standard,medium,medium,499,388,1997-10-06
17277,76,3199,2017-11-27,1,WeareA2B,Standard,low,medium,642,513,2011-01-12
17281,12,1068,2017-11-11,0,WeareA2B,Standard,medium,medium,1231,161,1996-11-11
17289,15,1888,2017-10-04,0,Norco Bicycles,Standard,low,medium,958,748,1996-04-07
17291,66,626,2017-10-23,0,Giant Bicycles,Road,low,small,590,525,2010-11-07
17293,72,1532,2017-12-07,0,Norco Bicycles,Standard,medium,medium,360,270,2006-05-24
17300,59,3480,2017-10-29,1,Solex,Standard,medium,large,1061,733,1993-07-22
17318,13,293,2017-10-15,1,Solex,Standard,medium,medium,1163,589,2005-12-09
17320,51,2236,2017-12-29,1,OHM Cycles,Standard,high,medium,2005,1203,1997-10-06
17321,59,2049,2017-10-15,0,WeareA2B,Standard,medium,small,1415,1259,2003-01-07
17323,19,1413,2017-12-16,0,OHM Cycles,Road,high,large,12,7,2009-03-10
17333,11,2765,2017-11-14,0,Giant Bicycles,Standard,high,medium,1274,764,2013-03-14
17336,61,642,2017-12-06,1,OHM Cycles,Standard,low,medium,71,56,2015-06-19
17340,0,3407,2017-10-28,1,OHM Cycles,Standard,medium,medium,183,137,1997-10-06
17351,82,1247,2017-10-01,0,Norco Bicycles,Standard,high,medium,1148,689,2015-08-12
17353,69,567,2017-10-31,0,Giant Bicycles,Road,medium,medium,792,594,1992-10-04
17355,78,1983,2017-10-02,1,Giant Bicycles,Standard,medium,large,1765,709,2015-08-04
17370,0,2299,2017-10-24,1,OHM Cycles,Standard,high,medium,227,136,2003-02-09
17381,2,554,2017-11-22,0,Solex,Standard,medium,medium,71,53,2012-09-17
17387,72,2410,2017-11-24,1,Norco Bicycles,Standard,medium,medium,360,270,2000-05-24
17389,38,2989,2017-10-21,1,Trek Bicycles,Standard,medium,large,2091,388,2011-08-31
17390,85,2101,2017-11-16,1,WeareA2B,Standard,medium,medium,752,205,1999-06-25
17392,0,1333,2017-12-23,0,Solex,Standard,medium,medium,478,298,1993-06-25
17394,20,933,2017-12-30,0,Trek Bicycles,Standard,medium,small,1775,1580,1996-04-07
17405,8,3395,2017-10-02,0,Solex,Road,medium,small,1703,1516,2011-04-18
17411,9,550,2017-12-16,0,OHM Cycles,Road,medium,medium,742,667,1991-11-09
17412,44,2602,2017-10-20,1,WeareA2B,Standard,medium,medium,1769,108,2011-05-11
17418,49,1375,2017-10-09,1,Trek Bicycles,Road,medium,medium,533,400,1997-10-06
17420,0,281,2017-12-21,1,OHM Cycles,Standard,medium,medium,235,125,1997-08-27
17421,17,888,2017-10-23,0,Solex,Standard,high,medium,1024,614,1996-11-11
17424,21,195,2017-12-20,0,Solex,Standard,medium,large,1071,380,1991-11-12
17425,0,61,2017-11-01,0,OHM Cycles,Standard,high,medium,227,136,2003-02-09
17431,89,2229,2017-12-09,0,WeareA2B,Touring,medium,large,1362,57,2016-03-31
17433,52,1784,2017-10-20,1,OHM Cycles,Road,medium,medium,1280,829,2009-04-14
